module;category;difficulty;question;prompt;stimulus;options;answer;explanation;hint;is_active
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-409-AC-31;Comparez les propositions au modèle.;"[""PV-409-AC-31"", ""PV-409-AC-32"", ""VP-409-AC-31"", ""PV 409-AC-31""]";PV-409-AC-31;La séquence correcte est « PV-409-AC-31 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Combien de fois la lettre « A » apparaît-elle dans cette phrase, majuscule ou minuscule ?;Comptez attentivement chaque occurrence.;ALERTE AU PARC ARAGON AVANT ARRIVEE APPUI.;"[""11"", ""9"", ""8"", ""10""]";9;La lettre « A » apparaît aux positions [1, 8, 12, 16, 18, 23, 25, 29, 37], soit 9 occurrence(s). Les distracteurs correspondent à un oubli ou à un comptage en trop. La bonne méthode consiste à balayer la phrase par petits groupes de mots.;Balayer lentement de gauche à droite.;true
psychotechnique;concentration;Facile;Combien de chiffres « 3 » contient la suite ?;Comptez uniquement le chiffre demandé.;493182487426292476563253976;"[""5"", ""3"", ""2"", ""4""]";3;Le chiffre « 3 » apparaît aux positions [3, 21, 24], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-666-BA-80;Comparez les propositions au modèle.;"[""PV-666-BA-80"", ""PV-666-BA-81"", ""VP-666-BA-80"", ""PV 666-BA-80""]";PV-666-BA-80;La séquence correcte est « PV-666-BA-80 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-661-AB-94;Comparez les propositions au modèle.;"[""VP-661-AB-94"", ""PV-661-AB-94"", ""PV 661-AB-94"", ""PV-661-AB-95""]";PV-661-AB-94;La séquence correcte est « PV-661-AB-94 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Combien de chiffres « 9 » contient la suite ?;Comptez uniquement le chiffre demandé.;87414392578235292149647263828725;"[""5"", ""3"", ""4"", ""2""]";3;Le chiffre « 9 » apparaît aux positions [7, 16, 20], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 6 » contient la suite ?;Comptez uniquement le chiffre demandé.;8334966599822392948457486953;"[""5"", ""3"", ""2"", ""4""]";3;Le chiffre « 6 » apparaît aux positions [6, 7, 25], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 2 » contient la suite ?;Comptez uniquement le chiffre demandé.;1283673211418964946514251741;"[""3"", ""4"", ""2"", ""5""]";3;Le chiffre « 2 » apparaît aux positions [2, 8, 23], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Combien de chiffres « 4 » contient la suite ?;Comptez uniquement le chiffre demandé.;3419235999993864975;"[""2"", ""3"", ""4"", ""1""]";2;Le chiffre « 4 » apparaît aux positions [2, 16], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Quelle lettre est l'intrus dans la suite ?;La suite suit normalement les lettres paires de l'alphabet.;B P D F H J L;"[""P"", ""D"", ""L"", ""B""]";P;L'intrus est « P » car la suite attend des lettres placées une position sur deux dans l'alphabet. Les autres lettres respectent la progression régulière. Le piège consiste à regarder seulement l'ordre alphabétique sans vérifier le saut constant.;Convertir les lettres en positions alphabétiques.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 2 » contient la suite ?;Comptez uniquement le chiffre demandé.;61625268631956449289831415;"[""5"", ""4"", ""2"", ""3""]";3;Le chiffre « 2 » apparaît aux positions [4, 6, 18], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-962-BA-66;Comparez les propositions au modèle.;"[""VP-962-BA-66"", ""PV-962-BA-66"", ""PV-962-BA-67"", ""PV 962-BA-66""]";PV-962-BA-66;La séquence correcte est « PV-962-BA-66 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-649-BA-39;Comparez les propositions au modèle.;"[""PV-649-BA-30"", ""VP-649-BA-39"", ""PV-649-BA-39"", ""PV 649-BA-39""]";PV-649-BA-39;La séquence correcte est « PV-649-BA-39 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 1 » contient la suite ?;Comptez uniquement le chiffre demandé.;5673566469643252446;"[""2"", ""0"", ""1"", ""-3""]";0;Le chiffre « 1 » apparaît aux positions [], soit 0 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Combien de chiffres « 8 » contient la suite ?;Comptez uniquement le chiffre demandé.;1693754839295275218697757935;"[""3"", ""2"", ""4"", ""1""]";2;Le chiffre « 8 » apparaît aux positions [8, 19], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-159-AC-73;Comparez les propositions au modèle.;"[""PV-159-AC-73"", ""VP-159-AC-73"", ""PV 159-AC-73"", ""PV-159-AC-74""]";PV-159-AC-73;La séquence correcte est « PV-159-AC-73 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 9 » contient la suite ?;Comptez uniquement le chiffre demandé.;488937854149685993276593862;"[""5"", ""7"", ""6"", ""4""]";5;Le chiffre « 9 » apparaît aux positions [4, 12, 16, 17, 23], soit 5 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-946-CA-29;Comparez les propositions au modèle.;"[""PV-946-CA-20"", ""VP-946-CA-29"", ""PV 946-CA-29"", ""PV-946-CA-29""]";PV-946-CA-29;La séquence correcte est « PV-946-CA-29 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-659-AB-25;Comparez les propositions au modèle.;"[""PV-659-AB-26"", ""PV-659-AB-25"", ""PV 659-AB-25"", ""VP-659-AB-25""]";PV-659-AB-25;La séquence correcte est « PV-659-AB-25 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-689-BA-88;Comparez les propositions au modèle.;"[""VP-689-BA-88"", ""PV-689-BA-88"", ""PV-689-BA-89"", ""PV 689-BA-88""]";PV-689-BA-88;La séquence correcte est « PV-689-BA-88 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Combien de chiffres « 3 » contient la suite ?;Comptez uniquement le chiffre demandé.;427737789687419959866578;"[""3"", ""0"", ""2"", ""1""]";1;Le chiffre « 3 » apparaît aux positions [5], soit 1 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-838-AC-98;Comparez les propositions au modèle.;"[""PV-838-AC-98"", ""PV 838-AC-98"", ""PV-838-AC-99"", ""VP-838-AC-98""]";PV-838-AC-98;La séquence correcte est « PV-838-AC-98 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-538-AC-94;Comparez les propositions au modèle.;"[""VP-538-AC-94"", ""PV 538-AC-94"", ""PV-538-AC-95"", ""PV-538-AC-94""]";PV-538-AC-94;La séquence correcte est « PV-538-AC-94 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Combien de chiffres « 8 » contient la suite ?;Comptez uniquement le chiffre demandé.;9861425756712752717;"[""2"", ""1"", ""0"", ""3""]";1;Le chiffre « 8 » apparaît aux positions [2], soit 1 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 4 » contient la suite ?;Comptez uniquement le chiffre demandé.;535964937568459634248;"[""5"", ""3"", ""6"", ""4""]";4;Le chiffre « 4 » apparaît aux positions [6, 13, 18, 20], soit 4 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 8 » contient la suite ?;Comptez uniquement le chiffre demandé.;427179662935438845897177461944;"[""3"", ""4"", ""5"", ""2""]";3;Le chiffre « 8 » apparaît aux positions [15, 16, 19], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-110-AC-30;Comparez les propositions au modèle.;"[""VP-110-AC-30"", ""PV 110-AC-30"", ""PV-110-AC-30"", ""PV-110-AC-31""]";PV-110-AC-30;La séquence correcte est « PV-110-AC-30 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
